,Entry,Gene Names_x,Entry Name,Protein names,Organism,Mass
7407,G2QJB4,MYCTH_2111826,G2QJB4_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),11121
7408,G2QJB5,MYCTH_2308133,G2QJB5_THET4,Zn(2)-C6 fungal-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),45276
7409,G2QJB6,MYCTH_2119814,G2QJB6_THET4,AB hydrolase-1 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),27773
7410,G2QJB7,MYCTH_2308135,G2QJB7_THET4,Amidohydrolase-related domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),104318
7411,G2QJB8,MYCTH_2308138,G2QJB8_THET4,Aminoglycoside phosphotransferase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),29154
7412,G2QJB9,MYCTH_2308139,G2QJB9_THET4,C2H2-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),26648
7413,G2QJC1,MYCTH_2308143,G2QJC1_THET4,Integral membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),52234
7414,G2QJC3,MYCTH_2128762,G2QJC3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),25075
7415,G2QJC4,MYCTH_96162,G2QJC4_THET4,Ataxin-2 C-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),25980
7416,G2QJC5,MYCTH_2308147,G2QJC5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),28435
7417,G2QJC6,MYCTH_2308148,G2QJC6_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),15426
7418,G2QJC7,MYCTH_2308149,G2QJC7_THET4,Opsin-1,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),32871
7419,G2QJC8,MYCTH_84047,G2QJC8_THET4,Amino-acid permease,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),58277
7420,G2QJC9,MYCTH_112306,G2QJC9_THET4,Methionine synthase-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),42836
7421,G2QJD0,MYCTH_2308157,G2QJD0_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),60173
7422,G2QJD1,MYCTH_2308162,G2QJD1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),15927
7423,G2QJD2,MYCTH_2119829,G2QJD2_THET4,RlpA-like protein double-psi beta-barrel domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14828
7424,G2QJD3,MYCTH_2308163,G2QJD3_THET4,AB hydrolase-1 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),70921
7425,G2QJD4,MYCTH_2128775,G2QJD4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),23719
7426,G2QJD5,MYCTH_2066922,G2QJD5_THET4,Reverse transcriptase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),6784
7427,G2QJD6,MYCTH_2308164,G2QJD6_THET4,Regulatory P domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),51527
7428,G2QJD8,MYCTH_2308166,G2QJD8_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),6032
7429,G2QJD9,MYCTH_55542,G2QJD9_THET4,Transcriptional regulator,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),48059
7430,G2QJE0,MYCTH_2308168,G2QJE0_THET4,Asparaginase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),40867
7431,G2QJE1,MYCTH_2139973,G2QJE1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),57864
7432,G2QJE2,MYCTH_2308172,G2QJE2_THET4,Protein kinase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),34900
7433,G2QJE4,MYCTH_2308179,G2QJE4_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),70345
7434,G2QJE5,MYCTH_55928,G2QJE5_THET4,Hypervirulence associated protein TUDOR domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8667
7435,G2QJE7,MYCTH_2308183,G2QJE7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),79873
7436,G2QJE8,MYCTH_2128790,G2QJE8_THET4,Mid2 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),18790
7437,G2QJE9,MYCTH_2308185,G2QJE9_THET4,Cell surface protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),22969
7438,G2QJF0,MYCTH_2308188,G2QJF0_THET4,Vacuolar import and degradation protein 27,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),92405
7439,G2QJF2,MYCTH_2308195,G2QJF2_THET4,T-complex protein 1 subunit zeta,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),59268
7440,G2QJF3,MYCTH_2308197,G2QJF3_THET4,Programmed cell death protein 2 C-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),39336
7441,G2QJF6,MYCTH_2082283,G2QJF6_THET4,Aldose 1-epimerase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),36794
7442,G2QJF7,MYCTH_2308205,G2QJF7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),12396
7443,G2QJF8,MYCTH_2308206,G2QJF8_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),26620
7444,G2QJF9,MYCTH_96130,G2QJF9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),15592
7445,G2QJG0,MYCTH_2119852,G2QJG0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),7813
7446,G2QJG1,MYCTH_103628,G2QJG1_THET4,Protein kinase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),38550
7447,G2QJG3,MYCTH_2119855,G2QJG3_THET4,Heterokaryon incompatibility domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),84149
7448,G2QJG4,MYCTH_2144658,G2QJG4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),38657
7449,G2QJG7,MYCTH_2308212,G2QJG7_THET4,C3H1-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),56655
7450,G2QJG8,MYCTH_54010,G2QJG8_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),56947
7451,G2QJG9,MYCTH_103620,G2QJG9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),41402
7452,G2QJH0,MYCTH_2308215,G2QJH0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),18445
7453,G2QJH2,MYCTH_2308224,G2QJH2_THET4,Zinc finger H2C2-type histone UAS binding domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),49477
7454,G2QJH4,MYCTH_2308229,G2QJH4_THET4,Integral membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),36291
7455,G2QJH5,MYCTH_2308231,G2QJH5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),9056
7456,G2QJH7,MYCTH_2308236,G2QJH7_THET4,Ubiquitin-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14640
7457,G2QJH9,MYCTH_2308245,G2QJH9_THET4,NodB homology domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31624
7458,G2QJI0,MYCTH_96111,G2QJI0_THET4,Protein kinase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),115693
7459,G2QJI1,MYCTH_103611,G2QJI1_THET4,Annexin,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),44526
7460,G2QJI2,MYCTH_2308246,G2QJI2_THET4,NAD(P)-binding domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),37213
7461,G2QJI3,MYCTH_96108,G2QJI3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),29987
7462,G2QJI4,MYCTH_2308247,G2QJI4_THET4,Nucleoporin NUP37,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),79793
7463,G2QJI5,MYCTH_108781,G2QJI5_THET4,LEA domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),16049
7464,G2QJI6,MYCTH_2315847,G2QJI6_THET4,Enoyl-CoA hydratase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),37129
7465,G2QJI8,MYCTH_2308258,G2QJI8_THET4,MYND-type zinc finger protein samB (Suppressor of anucleate metulae protein B),Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),135843
7466,G2QJI9,MYCTH_2308260,G2QJI9_THET4,C2H2-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),94553
7467,G2QJJ0,MYCTH_2308261,G2QJJ0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),28279
7468,G2QJJ1,MYCTH_2308263,G2QJJ1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13798
7469,G2QJJ2,MYCTH_2308266,G2QJJ2_THET4,MARVEL domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),21455
7470,G2QJJ3,MYCTH_71063,G2QJJ3_THET4,Tyrosinase-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),40416
7471,G2QJJ4,MYCTH_2308269,G2QJJ4_THET4,Immunoglobulin variable region used by the itc63b heavy chain,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),69041
7472,G2QJJ5,MYCTH_54036,G2QJJ5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13098
7473,G2QJJ6,MYCTH_2308271,G2QJJ6_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),15760
7474,G2QJJ7,MYCTH_2308272,G2QJJ7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),6783
7475,G2QJJ8,MYCTH_2067533,G2QJJ8_THET4,Phosphoglycerate mutase-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),25933
7476,G2QJJ9,MYCTH_2308276,G2QJJ9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),70270
7477,G2QJK0,MYCTH_2308278,G2QJK0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),22519
7478,G2QJK1,MYCTH_2030078,G2QJK1_THET4,Galactose oxidase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),46115
7479,G2QJK2,MYCTH_2308280,G2QJK2_THET4,Major facilitator superfamily (MFS) profile domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),61541
7480,G2QJK3,MYCTH_2128843,G2QJK3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),51526
7481,G2QJK4,MYCTH_2308281,G2QJK4_THET4,Amino acid permease/ SLC12A domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13080
7482,G2QJK5,MYCTH_2308282,G2QJK5_THET4,TauD/TfdA-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),34183
7483,G2QJK6,MYCTH_2308283,G2QJK6_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),19819
7484,G2QJK7,MYCTH_2308284,G2QJK7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),35363
7485,G2QJK8,MYCTH_2308285,G2QJK8_THET4,Anaphase-promoting complex subunit 4 WD40 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),11445
7486,G2QJK9,MYCTH_2308286,G2QJK9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),6676
7487,G2QJL0,MYCTH_2308287,G2QJL0_THET4,Zinc-ribbon domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),20344
7488,G2QJL1,MYCTH_2308288,G2QJL1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),24840
7489,G2QJL2,MYCTH_2067913,G2QJL2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),23058
7490,G2QJL4,MYCTH_54721,G2QJL4_THET4,L-ornithine N(5)-oxygenase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),64189
7491,G2QJL5,MYCTH_2067426,G2QJL5_THET4,CHAT domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),112943
7492,G2QJL6,MYCTH_2308295,G2QJL6_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),30421
7493,G2QJL8,MYCTH_2128856,G2QJL8_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13272
7494,G2QJM0,MYCTH_2111918,G2QJM0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),24567
7495,G2QJM1,MYCTH_2308301,G2QJM1_THET4,Prefoldin subunit 6,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14065
7496,G2QJM2,MYCTH_2308304,G2QJM2_THET4,Vesicle-fusing ATPase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),48568
7497,G2QJM4,MYCTH_2308309,G2QJM4_THET4,C2H2-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),106808
7498,G2QJM5,MYCTH_2308311,G2QJM5_THET4,DUF1996 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),43459
7499,G2QJM6,MYCTH_2119902,G2QJM6_THET4,Protein kinase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),80867
7500,G2QJM7,MYCTH_96070,G2QJM7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14838
7501,G2QJM8,MYCTH_2065815,G2QJM8_THET4,Reverse transcriptase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),12318
7502,G2QJM9,MYCTH_108765,G2QJM9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),11112
7503,G2QJN0,MYCTH_2128866,G2QJN0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),16768
7504,G2QJN1,MYCTH_2066269,G2QJN1_THET4,Fungal-type protein kinase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),18633
7505,G2QJN2,MYCTH_2308313,G2QJN2_THET4,Carbohydrate-binding module family 19 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14993
7506,G2QJN3,MYCTH_2308314,G2QJN3_THET4,Integral membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),45627
7507,G2QJN4,MYCTH_96065,G2QJN4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),24417
7508,G2QJN5,MYCTH_2308322,G2QJN5_THET4,Zn(2)-C6 fungal-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14712
7509,G2QJN6,MYCTH_2128874,G2QJN6_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),15381
7510,G2QJN7,MYCTH_2308330,G2QJN7_THET4,DUF1479-domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),54247
7511,G2QJN8,MYCTH_2308333,G2QJN8_THET4,Transcription factor domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),83897
7512,G2QJN9,MYCTH_2308335,G2QJN9_THET4,ATP-dependent RNA helicase DHH1,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),60898
7513,G2QJP0,MYCTH_2308336,G2QJP0_THET4,J domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),34091
7514,G2QJP1,MYCTH_96059,G2QJP1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),40545
7515,G2QJP2,MYCTH_2045175,G2QJP2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),55665
7516,G2QJP3,MYCTH_2128884,G2QJP3_THET4,2EXR domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),34949
7517,G2QJP4,MYCTH_103571,G2QJP4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),63835
7518,G2QJP5,MYCTH_2308340,G2QJP5_THET4,Cupin 2 conserved barrel domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),21213
